N,P,K,temperature,humidity,ph,rainfall,label
97.25873357564262,14.074721520992926,49.39753455877978,30.523300924974638,86.95081228049378,6.580123738696743,19.742102811724216,muskmelon
30.05733155075962,21.635429830711672,44.793816134072834,20.519316840692586,81.06332820072822,6.51189626144172,105.24978307999697,pomegranate
0.9373385883601066,46.756721246304664,23.640454265687538,30.558077483581364,93.08881369920826,6.1697398756822235,60.86621116697209,mungbean
23.940014871035665,108.8080163758361,205.64707869083244,28.55918718167335,82.56710904794738,5.788551317071187,59.40584357660362,grapes
103.0,17.0,51.0,25.11189154,80.02621335,6.209888345,44.20656987,watermelon
20.94076294280205,69.60388666531192,17.21244168562359,17.0161307356643,18.34075304488187,5.22398599691645,109.5373716121553,kidneybeans
74.27305568530113,70.17017620876058,47.746130349797454,26.8581694327696,83.58906128568606,5.305645443977938,113.34351731906334,banana
29.31143800847691,27.6512869845819,12.784350406496396,21.540683380085955,80.9568779946256,6.427474770496603,114.00772352575319,orange
24.976359140283616,86.51602145172335,16.61777386894285,17.46793676642688,25.263742831789326,4.8820404833537125,95.68316076731405,kidneybeans
89.40375084734804,82.2931359978968,60.43374721000019,31.153562872035486,82.89641883280359,6.535535504088196,116.03011956468865,banana
70.0,68.0,45.0,33.83508569,92.85470152,6.991626158,203.4044028,papaya
5.516269749378302,73.10288548215367,20.067983237768935,22.576814740126057,34.10497965014751,5.455737866420318,99.31905206595569,pigeonpeas
17.42122895389867,138.18464946521792,204.00136257140917,34.41565276899076,73.2628182914056,6.271367706189277,80.20322142590295,grapes
92.58774762508392,86.29128522329582,49.37707248888925,23.89721746124432,80.52960123573408,5.917401095569604,96.14301366264102,banana
117.14622821679576,20.723745605977502,44.273423856884904,23.901956808163995,86.57607599766997,6.558146114261035,61.53636493749562,watermelon
16.639824934850086,8.823896567460096,41.684087320835864,19.44954645995605,93.18992981528051,5.597576745741823,106.9022053969226,pomegranate
52.65150854573338,55.09296033792374,21.68285107116471,29.61798778627892,64.20542890431172,6.770676107348847,68.26761112982278,blackgram
30.0,122.0,197.0,21.37784654,92.72043743,5.573241391,106.1417017,apple
37.24591961765831,63.06309685298265,47.54437062413071,23.99758863798853,90.75286992200989,6.808159004522892,191.3502319573264,papaya
15.405625387333718,24.70133228808561,9.00132404644556,18.14843773003758,98.08475258900201,6.493642821923155,121.63999361811223,orange
50.050824806026704,55.273313037383,51.04938358663133,38.24101487738479,83.639646227207,7.506967659110393,100.66072714246557,papaya
95.98235311780843,37.94450327891569,17.583897967811687,23.70561343467638,71.39835705258514,5.194722373239784,109.89567339349982,maize
20.127635827915153,51.16286147418576,18.134681125123002,25.865990991791094,58.34171757058686,3.61317497122262,70.67699148718116,mothbeans
26.116151691983305,143.4175212498232,228.9958986164398,35.97626552027941,85.80824713838307,5.691277152104017,85.31885925967589,grapes
80.58847497419063,33.48505723563298,32.26420084954165,21.76894388391461,60.02259848184633,6.072683885422968,138.1680337820204,coffee
73.70534196322598,34.448852043248856,24.193555316721586,22.46509471935786,62.56504298973364,5.479962035206789,68.78765627835182,maize
71.08364533434734,33.26825198538522,31.406722881993065,28.99255996936433,53.13502933424466,7.421928704765383,135.48113191457196,coffee
17.391776113750666,134.61855644097977,178.78718445807866,13.042130480073366,80.05148992605552,6.567695011472569,57.62525365587146,grapes
119.82179238764253,12.770009886488612,49.4723207120465,27.901113066201948,85.47056799839748,6.371434336520227,20.82912610318082,muskmelon
35.7926258246069,69.72673092046493,20.216970995401727,29.58897438284562,77.80904392167737,6.595499366941747,53.16121845126369,blackgram
38.33720314511116,140.24390201435506,205.05379661644284,12.896568996152654,79.05892066462128,5.6300276956232365,83.2027560565562,grapes
34.140988109200514,115.80016366411145,205.13856368268196,33.49575519324099,78.0734178125907,5.6097217900320615,77.60431917445428,grapes
95.09252504828429,56.62876057695357,35.91891178265557,27.244139639566175,91.647839884958,4.53017545993681,238.72359030493507,rice
79.69382562481847,26.720831536223617,48.80843241768084,30.43473213686318,70.89561447602406,6.614665559268735,62.978165799935454,watermelon
6.944757428090575,17.616838530154297,9.499941618054144,10.316270875933272,90.78799244606823,5.186580320393963,95.84769299583192,orange
4.821329920020071,124.08524984071616,172.9995099191685,22.380115599985796,85.27093645721537,6.196456548980643,114.40292000329418,apple
115.43459809593293,17.36556630393749,49.80293848881069,27.83614767350892,83.16658300425503,6.937719233112058,46.66362674387571,watermelon
104.08453335706334,20.375849666686094,38.07897709889492,21.106961993332256,46.33971054011789,6.736112877952892,125.73162379531404,coffee
86.0,79.0,45.0,27.81251452,82.69285419,5.80766417,99.20961514,banana
18.122165590525157,20.702541155631952,28.171154042928755,25.96441803428512,82.23115911908599,6.136626986873337,150.6300543920457,coconut
15.596069502299923,29.52375037833841,27.76188405496823,31.76791179359214,103.56901791842395,6.344362360382077,216.76183173847687,coconut
90.77070192142244,53.21150647050944,47.38718975756696,23.497340391098806,66.69163299564572,7.579799267257041,152.2283401031585,jute
97.24160173604723,6.6245459328373135,45.149671755823995,24.76037081910477,88.44230987503242,5.80550762033278,39.38549034546953,watermelon
21.61963402452193,57.292790613557294,21.1930992598714,25.916149110320223,62.7338874682202,6.210301254148868,78.81820375593692,blackgram
32.46740966963008,54.986742469930874,22.810734620261968,26.56966654214139,93.11238151176804,6.969149499177727,53.312302713191244,mungbean
40.62346206647012,33.47245571200785,20.698070763908298,30.38132285108889,58.05774894571727,10.143933520714432,36.87677262994908,mothbeans
98.0,44.0,21.0,25.77175115,74.089114,6.524478032,107.4931917,maize
7.0,144.0,197.0,23.8494014,94.34814995,6.133220586,114.0512495,apple
3.398427385885266,43.70964682772549,17.8968985687706,27.19397184059053,74.68474740343369,6.197643716268174,41.75727315566251,mungbean
15.431244987675903,71.23768194256343,21.83497777391807,18.160482051094245,22.431760122766796,5.994217769980357,94.9621006025017,kidneybeans
105.15243789725758,43.051481454592576,18.185541876050642,22.739297261111485,83.58610301701667,6.212139502666169,73.49256066781085,cotton
82.85802627781638,45.83414132694873,44.97190441174095,22.229829894039188,80.83442750190028,7.070691442760656,129.6350683451987,jute
34.06051692452725,73.17699514296162,82.8462878661881,18.345471148504796,16.256087599917553,8.031276975275919,66.58833039627942,chickpea
1.0100543827217696,10.771514927698323,28.04112419060056,26.161103349865158,95.84951783246055,5.113259091329697,118.13019192407444,coconut
0.0,25.3750937463837,34.353476316892916,21.036861398026208,90.18692968675121,7.353689513048665,110.1709741429811,pomegranate
111.21326973231704,30.37793677773388,46.614733429698816,28.78888030588566,94.27359257458717,7.115014102582971,45.93914674572235,watermelon
94.92752265646976,52.14153301447098,22.49935239948631,26.908576571815512,60.8752731098547,6.555154975474111,85.13042653165984,maize
60.05528330344571,57.850130490343176,37.62471852106368,24.824320984408008,81.1214036199927,5.66538460093467,184.8217579234616,jute
102.5820560093145,41.092020838924945,25.659194566937927,27.808267200273146,51.65279662672098,6.443719442258383,151.8397600235945,coffee
9.84215316062031,139.6350613503694,198.7087469950387,24.546307118456333,102.17564210750254,4.540959117257696,119.85255303213948,apple
21.532268700060317,64.89407165753718,79.70164679729982,17.49177005894095,14.730055657851493,6.771198379564975,91.50251232988576,chickpea
86.0,31.0,35.0,27.01207284,60.76645256,6.485761419,191.4508931,coffee
32.37593676212033,80.22903270561194,76.8315216080843,18.842082922324533,15.599479032362721,7.730277577579059,98.54937129636974,chickpea
82.60472919888649,75.48246170802601,45.27986293196061,30.69188783383449,81.23747982680622,6.272308978838607,93.0394969016497,banana
30.024367687664164,49.90489756801313,23.312931681799345,19.16308763816103,21.226314636901453,5.513152474185112,116.26569990008895,kidneybeans
37.48463517680708,60.68703381227778,22.981880732739075,22.363675126497895,62.3551151669428,7.551541406066441,46.8744476722981,lentil
24.072705489412588,67.00747598719235,21.471449829070757,25.98536337509512,62.46994529765451,7.133537003721851,50.340919373018174,lentil
79.02075281735615,51.449591938551485,41.45864512966529,19.693828523375075,73.39291943234703,5.87456875506862,267.84550472146236,rice
84.1653097339717,5.609973169320893,50.963798688541786,35.16955195850636,90.08649864011792,7.103578515963746,20.34500272980629,muskmelon
36.62423069785968,20.396830165922328,44.78040881569457,19.170281552600024,89.17143675882635,5.10752199519865,105.32599527969923,pomegranate
57.262287565009075,78.52248425573642,21.707829440618507,32.11436954522733,58.911650142361815,6.306445817876242,66.25187930883979,blackgram
72.0,60.0,25.0,18.52510753,69.0276233,5.773454729,88.10234397,maize
34.421441326518426,126.61352390696189,176.8854256685509,23.623746417794965,87.96195089636063,6.762412580522149,74.4262457436451,grapes
95.10089243805328,32.64618351343449,60.09246130729335,29.69517863934759,91.17796267892658,6.676943332985592,27.951155068863578,muskmelon
96.13932032718405,5.137179088608791,44.04401742864932,26.836806781386198,103.40107496351298,6.280306703481992,18.491019565636613,muskmelon
94.25370371254012,15.69137140349145,57.11156968400233,23.737268272425627,97.59034107843148,6.279452850970667,39.659685115482034,watermelon
65.6110477597532,37.01669624262626,48.86396877525933,25.366786264409587,95.21777850303233,6.980736921528051,137.0135628999556,jute
17.065575697006967,61.54501924225519,15.514827127791847,28.399974351894194,42.73991040699377,5.220923500589614,68.98343376504019,mothbeans
122.28045629949897,40.88111939433432,28.24281081627382,22.249462396418675,80.5519742226875,6.582057026275634,92.39544155670706,cotton
3.3110673240778614,60.02566765766945,20.43609757198969,24.119369351062048,37.776167946614315,4.652068925728687,85.94383519526832,pigeonpeas
61.0,41.0,17.0,25.1420613,65.26185135,6.021902237000001,76.68456006,maize
96.94027992399751,47.98126565365645,14.93022081173843,22.404275075945,79.47483918616457,5.748499588770706,81.65568930201984,maize
28.658615481893623,36.60636870496982,24.583443221491727,31.739399636118737,78.07867405504317,7.9439252359472174,54.94759827052973,mungbean
37.0641433485313,62.912955882424626,57.294265033671984,22.416471253574496,86.52861800770798,6.874773383912849,215.93896449598884,papaya
61.488063120215365,67.12925689664202,50.324165665933535,42.4666014704022,103.97069389843352,6.283382636079236,81.05804789482792,papaya
10.543353442020285,74.1729246711096,26.354369774633373,30.10996225248011,49.95893665776669,5.369364165097453,195.34241001295004,pigeonpeas
68.42216355527238,60.4269993534135,38.381834900004414,24.548948699334915,79.52973405613358,6.4150660966455275,172.04201701484425,jute
25.5016617821847,115.11907324950683,219.28615326292447,22.318194795928072,88.59262472277494,6.401926164208669,124.54514784117373,apple
5.170479519446367,141.05884388897505,199.60216361043612,21.13754341280449,92.73548523071663,6.2702203613053245,109.16956443330692,apple
62.9107485862359,54.64618532387797,74.27559263202095,19.45768615524987,13.73391671071439,6.864340379214967,73.74759412573037,chickpea
90.97995864236236,20.03523241841129,54.36795105194496,31.702700924839075,95.74597561138827,5.747252073630869,25.85522590606835,muskmelon
33.27587471681209,12.442318589577837,22.38340741681601,25.640652533560303,102.32554331377877,6.907648190718602,177.9516981691415,coconut
24.48031902151407,61.44288782715388,19.213041990391414,28.38626893669467,78.51122654327447,6.069480784833721,68.63294064968754,blackgram
39.34782472046567,60.43738631460324,42.21808729785757,36.80166203936134,87.91347249053517,6.775588487894103,176.48152061630347,papaya
59.0,60.0,84.0,19.03025305,18.66725565,7.690962337999999,94.70992037,chickpea
29.825053886514223,78.90389887587195,21.97314936111813,24.442349205052054,22.74755877066389,5.600551364177189,110.32290262315111,kidneybeans
96.44574976684238,5.142204994082373,47.52417764815275,22.034115887448547,94.13234834827105,6.870053835962034,51.00873980220529,watermelon
2.121888054713339,22.261908919691507,36.86967395928777,24.56716174496652,85.48645297545733,6.568953328239597,180.38522902363474,coconut
19.20698415071012,165.4326340994761,195.49471808831453,23.177821595560495,80.31739633969512,5.871768042492658,68.05113028204448,grapes
26.133208523491028,151.10315141825063,187.62040096316136,36.90949303691569,82.96878942054012,6.729013981749961,65.47707741744111,grapes
76.89400215934235,36.531713594030826,40.37380445603974,26.64112306326161,78.13438317064559,6.482966356324412,191.45750255268095,rice
17.858425341333255,71.93942840217514,14.213259733123675,30.585099115601462,59.64366038941109,6.541728833696756,74.7089264288104,blackgram
112.0,25.0,51.0,25.04746944,85.5667282,6.932537231,56.72496677,watermelon
123.44566694330658,47.619392849657714,20.029731185618836,22.2764475865691,74.93397034070395,6.626977378525031,65.43300566994131,cotton
12.412637223011423,148.66547167309113,220.74467680603075,21.57150131986595,88.76418869738228,6.458012623817328,93.46644776251851,apple
17.509965050192235,31.98911038259439,31.414703344396013,31.951545284272598,52.3131509087549,5.117254577698519,90.18160014925597,mango
20.0,45.0,17.0,28.17458662,83.69659318,6.770955317,37.2464655,mungbean
10.254972394973455,37.92889348864441,18.397710490196324,28.58987756357484,45.80981321422124,5.052517277866161,44.194365898207586,mothbeans
30.425732639715715,60.46285786780805,19.483866605437175,23.349499062176875,58.665425920476046,5.988964931738972,59.6105924697874,lentil
12.320175217206774,51.238696008619954,19.924723009400445,28.63493719080517,80.89045324928978,7.1361284610657565,52.015111607606,mungbean
23.89003118076829,144.03065383654092,196.59547728437394,30.07883481436267,82.13573498079674,5.275162762809242,72.43196046026814,grapes
108.0605895711951,13.333960160628937,45.980479181211074,24.53992626271305,82.80687053918972,7.301111776816374,57.53626034699732,watermelon
114.22056862397645,78.69968843831364,51.218508285719274,23.914767065152855,84.31917220501184,5.085009082960682,89.09754922799947,banana
121.23339788411288,26.383956256366798,51.37050397471783,31.411440006885233,94.29383507190168,5.391155273431262,20.521681989159966,muskmelon
34.30024713042622,65.86534821271445,13.739314245383625,19.398568844076472,18.148433197326295,6.098205478901074,58.22475700831509,kidneybeans
3.8843436368579027,41.49603125968189,25.259153161840228,28.948789945491534,41.38861404127426,7.382291341591438,96.81955384859198,mango
11.137241100125651,73.0882964885825,20.26776149212543,24.12199528381557,24.615282588455408,6.318734041664936,122.82889386388241,kidneybeans
73.1525232018545,43.619654319318705,43.645623161631335,20.203431907810796,83.67197974800075,7.520640120930919,195.744364918077,rice
114.34285989097681,20.705202795106224,31.627384779190187,26.63714248737897,53.12586571481806,6.626413200982348,179.84247397907194,coffee
7.696742096814429,62.08624480310243,16.295971319880127,18.690980257052725,26.292204293569768,5.3555522521946495,70.10188792497546,kidneybeans
126.75014961416915,22.303285759073244,50.84066853043731,22.59321864551383,83.63800536747014,6.691378088284753,53.553864988242424,watermelon
99.42853320967566,75.3837204012141,59.730216918148855,21.312066136130376,76.93506578798274,7.052802960460023,112.6012191722522,banana
34.710654452006125,11.637101522124013,31.64248846257434,30.432036957063577,99.02812976888644,7.583025389511271,125.4139085134922,coconut
28.0,48.0,15.0,25.16125354,55.25435777,9.254089438,40.89732789,mothbeans
82.13154480245056,61.22396663823652,23.09137317559185,17.91190277360639,76.6642680771873,6.648398118147553,77.57730545331307,maize
128.59636021949237,52.33884619551304,20.658145297251817,22.986514414285587,71.59306511642579,8.82418657514917,91.81037274240684,cotton
32.20467275314466,125.5492015701333,201.5852945540224,19.39349416983147,93.04495733232413,5.593710011950681,61.214768411980174,grapes
31.907666660222084,129.7081598164596,192.05745686105857,47.40020281436471,84.63524580560772,7.238549165503749,68.70372235319938,grapes
86.92982305781386,50.27821846810843,33.52353300380959,19.009747748988552,86.5097742197344,4.961889881254242,259.39842161537115,rice
21.09918629237344,15.238822125979919,25.283560035110266,31.881869825192553,90.05597588121346,5.245869448965951,209.21990875390878,coconut
31.66558535140148,11.341261559598514,29.999498551961047,22.83226510546737,103.9062184515654,5.8544633373526045,217.48984638728567,coconut
115.0,12.0,52.0,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
15.0,125.0,199.0,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes
7.2796647961781,20.985653102839965,44.16298534899259,18.23666517954228,87.39408267893556,6.772215664951533,94.96842226359033,pomegranate
5.891170011308714,9.32711253587395,10.711113898316233,28.910507182967688,87.79495581324466,6.233466784182213,121.56383825380524,orange
135.81863850828813,18.125453459099536,30.572320264614554,30.01542292549229,47.27859243093069,5.883658129814816,124.33960472898633,coffee
7.49493586293232,28.06276284936239,33.27110068077889,26.696689625258852,105.91492684562401,7.142778590100976,148.75877504777256,coconut
28.474605161410185,61.50983626178477,21.128929067681465,16.24231424162157,22.32777841529673,5.126626587325779,93.0621909797872,kidneybeans
89.70578778796056,55.54166878053166,38.18339259891515,23.270658779372205,73.84079933893696,6.481991927982018,185.31072747393216,jute
90.47224718652332,56.174588599164906,23.549478035482625,17.142414760209302,70.30008255814103,6.180744063938295,75.16535022852041,maize
17.98136483135562,85.40825159991925,21.5657431635042,22.177266855054903,19.485134599771275,5.968465759605064,101.4660317606785,kidneybeans
20.0,62.0,18.0,29.36358721,64.98742947,7.366542647,61.91208707,blackgram
74.47863920903956,70.15213084592091,56.35694633910216,29.379476263891465,93.74281745855677,7.190213956287716,56.798890467514134,papaya
32.31165300170671,140.10509736716574,219.4005404960333,17.129465987910503,85.21630369728177,6.851961191970916,64.62920910605676,grapes
9.0,137.0,200.0,21.12152071,90.6878768,5.636687393,102.8017203,apple
33.0,31.0,34.0,31.32995611,50.22287593,5.421265282999999,89.78216168,mango
37.89924779490428,108.54031119666809,214.7393053827122,21.043705462762016,94.1944268788926,5.963786596606283,122.55535122076103,apple
61.95169398966427,62.69041450486802,26.399810464258426,29.43478988605332,70.0280836713114,8.746719256994496,56.800829403608404,blackgram
9.868798029871007,58.80185551363636,24.986851554039227,29.912694548282143,61.24639765526341,7.445023676784073,32.833969408849235,mothbeans
33.697308547561086,139.40727596980645,187.06626659283506,20.819499857872383,85.58450385952534,5.329888471161786,117.19524734890912,apple
92.00685724368783,38.00969428584264,19.69950175489852,24.278927257051006,84.74324670370106,6.235281120140628,122.95698818012781,maize
42.717177894590606,24.14738041085098,35.37311346301853,31.814930650049035,93.50998716879097,5.814205419243872,140.55237856842686,coconut
93.65826062085483,48.08742294942018,22.150488421584093,21.84718501187989,73.42613998929238,6.278716292204395,74.31632245361683,maize
100.62158113053727,26.133359359688743,32.05985973526236,24.300930951720883,50.11574679765572,7.385793655668835,145.11523302619628,coffee
111.0771027327389,47.96411272389907,23.0275424701655,22.881021099874737,68.5894294586694,7.356498793093342,81.5221504874454,cotton
114.69829590764968,18.39099090222716,26.36288494673824,26.44514374941888,66.70967553955691,6.331524548471218,124.40693453813248,coffee
95.23125913877281,75.03341786388879,43.665241707418225,29.403392647320107,82.11593052974216,5.31034249390394,132.9918857221834,banana
26.436882822951773,21.493634401456855,22.106514998118318,31.46185381628777,49.280553406305636,5.526484769580995,98.41309306609878,mango
28.446076881715232,56.36075098543001,52.831844896996266,30.000956308786588,94.85115358449542,7.495247162257892,66.17812977365752,papaya
69.25901171804115,40.557062735632044,39.39388939268952,24.924334902521696,77.2402186456615,6.89490685076781,167.21954079829646,jute
12.7756919432938,133.58224231901076,195.90621111476165,10.549177641535099,77.09707165873048,6.437676750966779,77.7164974656024,grapes
22.0,30.0,12.0,15.78144173,92.51077745,6.354006743999999,119.035002,orange
36.357465906668075,22.356966022618582,37.228381087253325,19.066754392494786,86.5145208497511,6.739993845831362,94.76067450191154,pomegranate
18.96056079158324,58.136613630037836,19.40274718827696,32.7651320484031,53.14267406090688,9.13623526601469,37.66473943365292,mothbeans
57.20999497209062,66.36586700459446,43.7332681235072,41.83420103984289,92.83133098670514,6.5995342115121725,65.88957049603503,papaya
13.51660481376859,32.76504916606975,32.0694901466997,31.15774828448659,52.15866188577376,5.44915404941724,88.91421943456827,mango
113.1277357723425,84.30720532496404,49.310226361698476,23.445458638417318,81.97214253733891,5.6875481135656605,119.38493555283793,banana
118.29792773952175,24.855701678836436,31.51590395241899,25.579124819842963,63.89088341564575,5.728432618754448,157.6154097713183,coffee
37.43193177298307,10.713551389134135,39.18147052819654,26.01149270676331,90.66360935343941,5.853752610403336,96.73406765563648,pomegranate
66.0,53.0,19.0,23.09348056,60.11593810000001,6.033550195,65.49730729,maize
38.226400050648884,25.65388152021949,34.193596551508094,19.45346927504077,86.32141490324237,5.79693694865917,117.90272422536387,pomegranate
86.91168628594018,44.86834112223032,36.62835136836288,20.885045804668074,74.38095063587083,6.517173227297773,182.17621682706815,jute
91.56433177172127,8.273888113557216,47.81347640436622,26.04675920578153,75.36974599578916,6.800390971563098,61.22507214737332,watermelon
42.864350445757445,58.976866240121936,20.495034567040886,28.804885426879203,59.342819930115226,6.636994478025865,76.50909326245058,blackgram
15.610480786811696,57.84743813982901,15.450287646648404,28.318203540755018,59.450465079704784,7.6325243180300175,48.275872471027405,mothbeans
1.8244910962700267,80.66632573840994,16.67524725910169,20.35036165970065,61.68746563427574,6.8856580929436335,35.97394868195539,lentil
39.0,17.0,45.0,18.09691127,90.42177379,6.9244907310000015,104.88188999999998,pomegranate
11.641393171363744,51.2139190776943,19.745805495109717,29.671385093557017,81.6975620564154,7.817768233572617,44.30904263981621,mungbean
2.2265434446152934,133.87052037923692,218.85075509047516,20.46734856297361,90.84515443592898,5.536150658179847,92.16638966843092,apple
30.95419450185161,73.35581639446372,84.2827244689154,20.56034694938649,13.560196497485402,6.32310644578951,80.50570014183963,chickpea
90.66277972117746,56.91243673808459,20.552619212609116,22.59520788779395,72.5172748448843,5.237857162637131,67.3230821659905,maize
35.037845365731606,50.90979431634762,25.212771240940437,21.848795377310555,19.288793486645293,5.268761629150972,126.5725723467141,kidneybeans
10.340234876809939,75.68462557119786,19.551775858235125,16.545360640396677,74.14109581586224,6.043736863069052,40.04730074644639,lentil
81.85049073424098,51.434035517935364,41.05339678456413,30.350559298003407,76.32506075935214,5.752873984675203,158.06121951624368,rice
93.95422484879076,55.89247606011146,19.990837677158677,22.777683192699975,81.09903672509618,8.271700853194874,105.34170152526181,cotton
84.00935418216935,46.18671265553278,32.34680465702967,22.520705908609717,80.3577129212385,6.553898350259238,196.8387484368059,jute
67.39754372744258,38.26931148615196,46.92479105244832,20.129946266367018,63.41968229713294,7.558420856471545,175.37885071242806,jute
32.56963317979968,22.201069123870713,32.6318214430968,33.67727617426437,54.11831589286884,6.76945531477978,104.21630528556422,mango
50.012612218613064,45.25849364643564,49.1052931663023,31.481567536606864,96.56960892134175,6.3950232683294965,56.85628562072181,papaya
9.0,10.0,10.0,22.3551049,93.52211892,6.010391864,101.5164589,orange
82.59443690789732,47.241041692386986,38.42039666097337,20.540524889663885,70.44575404638314,5.680224222712763,274.20217449272303,rice
24.31536225122811,90.27748276912043,88.173059533513,19.080269323236013,15.10892318689094,6.8459239270861,74.07716045755298,chickpea
5.482925768056761,28.239231185231613,32.18919198476866,37.0242889214818,56.50735448227454,5.315113792912829,96.5728548571695,mango
37.44300953694192,133.87660568884883,206.84941370761277,18.321279735463786,89.70910529527306,5.4586174948282515,68.74782130218692,grapes
24.060439144737206,26.918878040341944,34.70457481678751,25.873543012553046,86.83307808483762,6.139183305494425,143.6656170080244,coconut
31.130504673720196,132.8836535864883,213.60450012066516,21.315749075492242,96.5982661483219,6.043339426999943,122.45886823587576,apple
101.4247640600698,11.17190293872625,39.013195708074385,29.578105786340306,93.89475643108844,7.054987057434258,25.29950069902283,muskmelon
13.976605558987147,113.83796347639239,234.36585584902866,9.467891282491387,81.13494363898292,6.100037921735311,68.04061671045687,grapes
35.953595349837784,16.041465589058383,33.27129216997033,33.15322532624042,55.600052041934724,4.4520533514214975,95.02282585000616,mango
11.88987354180809,78.07139833969234,15.582906703247222,30.748050246769758,55.093632132659096,5.982269070852088,51.469423481214946,lentil
16.37858025562022,14.817658786595366,39.23126871907534,19.37331307364829,87.97572350265466,6.990635472454811,104.32985046468993,pomegranate
78.11973376756595,44.318023224574,18.894888205668106,23.05993700589955,73.9833304418164,7.013604105747742,103.21579919313315,maize
34.5420604511003,56.987832645810386,40.88423749527978,32.52542484118848,100.43570921598558,7.232109518425501,146.01116663423144,papaya
132.21365143199338,5.679851513143021,56.554608471499584,26.846627859292227,105.45103392674622,6.263496336621158,29.4945798253934,muskmelon
